CUST_ID;PHONE;CONTACTS
C18113;+1 403-710-2078;0
C18114;+1 250-259-5408;0
C18115;+1 249-532-8523;1
C18116;+1 236-646-4149;1
C18117;+1 204-358-7519;3
C18118;+1 204-699-7929;0
C18119;+1 343-987-6472;2
C18120;+1 343-684-7745;1
C18121;+1 236-378-3820;1
C18122;+1 236-432-4781;1
C18123;+1 236-783-6288;1
C18124;+1 418-772-5963;2
C18125;+1 250-588-8687;1
C18126;+1 367-633-7182;0
C18127;+1 306-581-7507;1
C18128;+1 306-491-3125;0
C18129;+1 403-891-0881;0
C18130;+1 204-556-1651;0
C18131;+1 204-471-5927;0
C18132;+1 250-942-7435;3
C18134;+1 204-735-3338;3
C18135;+1 204-645-5885;0
C18136;+1 289-891-9757;3
C18137;+1 204-739-2149;3
C18138;+1 506-587-5226;1
C18139;+1 365-693-1206;1
C18140;+1 367-440-2977;1
C18141;+1 306-282-2654;2
C18142;+1 403-586-0251;0
C18143;+1 204-505-9963;1
C18144;+1 343-555-2173;0
C18145;+1 226-302-6339;1
C18146;+1 204-268-3045;0
C18147;+1 437-594-5506;0
C18148;+1 236-218-5120;3
C18149;+1 367-885-3008;2
C18150;+1 236-612-2160;3
C18151;+1 306-595-2951;0
C18152;+1 250-985-9921;3
C18153;+1 250-608-9536;1
C18154;+1 306-936-4250;1
C18155;+1 250-453-5791;3
C18156;+1 236-245-6467;3
C18157;+1 236-722-6132;3
C18158;+1 367-677-5380;1
C18159;+1 249-483-3796;3
C18160;+1 450-838-9835;1
C18161;+1 236-894-7756;0
C18162;+1 705-201-5161;1
C18163;+1 226-711-3696;3
C18164;+1 249-254-5106;0
C18165;+1 204-782-0316;3
C18166;+1 226-652-8490;2
C18167;+1 250-974-3739;0
C18168;+1 249-996-0099;1
C18169;+1 236-314-1847;3
C18170;+1 403-283-1975;2
C18171;+1 236-610-6461;2
C18172;+1 782-227-0403;1
C18173;+1 613-462-5244;2
C18174;+1 250-643-4208;0
C18175;+1 250-766-2602;2
C18176;+1 343-791-7296;0
C18177;+1 343-532-7089;2
C18179;+1 204-206-9241;1
C18180;+1 226-489-7649;3
C18181;+1 306-783-8087;0
C18182;+1 226-827-1451;2
C18183;+1 343-218-6239;0
C18184;+1 778-576-4439;0
C18185;+1 403-710-5871;3
C18186;+1 204-920-8684;1
C18187;+1 204-711-6572;0
C18188;+1 204-259-1868;1
C18189;+1 226-503-9306;0
C18190;+1 306-417-3120;1
C18191;+1 250-342-9055;0
C18192;+1 343-292-6573;3
C18193;+1 204-551-1670;2
C18194;+1 450-889-8480;0
C18195;+1 306-541-0810;1
C18196;+1 250-355-5925;0
C18197;+1 289-375-6290;3
C18198;+1 306-741-4917;0
C18199;+1 226-622-8501;3
C18200;+1 306-684-2272;3
C18201;+1 403-542-1322;2
C18202;+1 250-339-2837;3
C18203;+1 204-352-3933;0
C18204;+1 204-756-2758;1
C18205;+1 306-852-8324;3
C18206;+1 204-895-0841;2
C18207;+1 431-543-9441;2
C18208;+1 249-927-6476;0
C18209;+1 236-614-9532;1
C18210;+1 236-284-1575;0
C18211;+1 365-260-3136;0
C18212;+1 204-713-2831;1
C18214;+1 306-460-9892;3
C18215;+1 236-318-7925;1
C18216;+1 548-391-0301;2
C18217;+1 236-429-1524;1
C18218;+1 204-699-4215;1
C18219;+1 204-688-3080;0
C18220;+1 236-571-4071;0
C18221;+1 403-827-3719;3
C18222;+1 343-745-7690;3
C18223;+1 343-284-1017;0
C18224;+1 343-595-7157;2
C18225;+1 450-670-3784;2
C18226;+1 236-801-1487;2
C18227;+1 306-800-1949;3
C18228;+1 204-374-1421;1
C18229;+1 450-682-6423;1
C18230;+1 236-475-1367;1
C18231;+1 306-553-1404;0
C18232;+1 343-381-7954;3
C18233;+1 343-339-7463;0
C18234;+1 343-658-7990;0
C18235;+1 548-451-7534;1
C18236;+1 250-928-7725;2
C18237;+1 249-879-2655;0
C18238;+1 343-567-1932;3
C18239;+1 306-444-5591;1
C18240;+1 236-572-5802;0
C18241;+1 306-517-5076;2
C18242;+1 226-429-7524;1
C18243;+1 226-383-0457;1
C18244;+1 226-935-2679;2
C18245;+1 548-888-2858;0
C18246;+1 236-723-8775;1
C18247;+1 226-985-2200;0
C18248;+1 226-332-4886;2
C18249;+1 343-636-5450;3
C18250;+1 236-493-3354;1
C18251;+1 367-973-4306;3
C18252;+1 450-644-0683;0
C18253;+1 343-766-9794;2
C18254;+1 548-475-5716;2
C18255;+1 204-309-8650;2
C18256;+1 365-349-2304;1
C18257;+1 867-552-3734;0
C18258;+1 204-852-8444;2
C18259;+1 450-789-9695;1
C18260;+1 204-873-2260;2
C18261;+1 306-694-0093;0
C18262;+1 365-791-4672;1
C18263;+1 289-250-3400;3
C18264;+1 450-272-5621;3
C18266;+1 249-299-4055;0
C18267;+1 367-306-7628;1
C18268;+1 450-262-4633;2
C18269;+1 306-756-6119;2
C18270;+1 450-757-0336;3
C18271;+1 604-670-2820;0
C18272;+1 705-709-9118;1
C18273;+1 204-253-9175;0
C18274;+1 365-672-4678;2
C18275;+1 226-351-6369;3
C18276;+1 250-540-2589;0
C18277;+1 416-877-3875;1
C18278;+1 204-476-4390;2
C18279;+1 204-810-1163;0
C18280;+1 672-207-4993;2
C18281;+1 365-687-3549;1
C18282;+1 306-738-2412;2
C18283;+1 204-475-9598;2
C18284;+1 250-897-2312;1
C18285;+1 250-685-7323;2
C18286;+1 403-976-3507;1
C18287;+1 289-208-7009;1
C18288;+1 250-885-8619;3
C18289;+1 506-831-2889;2
C18290;+1 226-907-5941;0
C18291;+1 418-477-1947;0
C18292;+1 306-779-4106;2
C18293;+1 204-368-0839;2
C18294;+1 418-605-9009;3
C18296;+1 579-525-3621;0
C18297;+1 343-982-7885;0
C18298;+1 506-387-2281;1
C18299;+1 226-832-3142;3
C18300;+1 306-351-9384;3
C18301;+1 306-413-2661;2
C18302;+1 204-805-1943;3
C18303;+1 343-362-2935;0
C18304;+1 343-822-6860;2
C18305;+1 506-993-9123;3
C18306;+1 431-278-0973;1
C18307;+1 343-494-0518;0
C18308;+1 226-309-0812;1
C18309;+1 343-788-8891;2
C18310;+1 343-442-5112;0
C18311;+1 236-286-7621;0
C18312;+1 819-560-0224;2
C18313;+1 306-520-8417;2
C18314;+1 343-612-6932;3
C18315;+1 250-557-4005;1
C18316;+1 343-716-8116;3
C18317;+1 204-467-8172;0
C18318;+1 367-760-2117;3
C18319;+1 226-346-8323;2
C18320;+1 289-631-3806;0
C18321;+1 250-992-0389;0
C18322;+1 226-537-2932;1
C18323;+1 306-245-2384;3
C18324;+1 343-899-4584;0
C18326;+1 226-944-5355;1
C18327;+1 236-803-5538;3
C18328;+1 306-421-5307;1
C18329;+1 250-933-0878;0
C18330;+1 204-510-0464;1
C18331;+1 289-222-5966;1
C18332;+1 204-454-9834;1
C18333;+1 506-450-5846;2
C18334;+1 249-431-4712;0
C18335;+1 343-447-2385;2
C18336;+1 548-771-3001;1
C18337;+1 604-291-2819;3
C18338;+1 249-665-8246;0
C18339;+1 437-984-4445;2
C18340;+1 226-987-1754;2
C18341;+1 705-388-2780;0
C18342;+1 250-834-2014;1
C18343;+1 343-646-0622;3
C18344;+1 450-572-1587;1
C18345;+1 418-568-1613;0
C18346;+1 204-760-6537;0
C18347;+1 204-603-3750;0
C18348;+1 367-962-6226;0
C18349;+1 343-312-1406;0
C18350;+1 343-403-9533;0
C18351;+1 450-807-4632;1
C18352;+1 450-936-5742;0
C18353;+1 403-926-2637;1
C18354;+1 289-800-8539;3
C18355;+1 403-714-9976;3
C18356;+1 250-985-9592;2
C18357;+1 604-994-2481;0
C18358;+1 289-583-6319;2
C18359;+1 204-757-0941;1
C18360;+1 289-619-3483;1
C18361;+1 250-400-1890;3
C18362;+1 204-684-1806;1
C18363;+1 250-278-5041;2
C18364;+1 289-908-7974;0
C18365;+1 236-752-4332;3
C18366;+1 306-899-6225;0
C18367;+1 204-981-3317;0
C18368;+1 204-481-6519;1
C18369;+1 306-559-4261;3
C18370;+1 226-669-2798;1
C18371;+1 204-971-3777;3
C18372;+1 403-441-8387;1
C18373;+1 367-428-1131;1
C18374;+1 250-456-1003;3
C18375;+1 236-217-1941;1
C18376;+1 204-838-8185;2
C18377;+1 204-352-5784;3
C18378;+1 450-261-9108;1
C18379;+1 709-257-2668;3
C18380;+1 250-539-3577;0
C18381;+1 204-746-2823;2
C18382;+1 236-395-3462;2
C18383;+1 819-728-6062;2
C18384;+1 604-637-7852;1
C18385;+1 204-384-5212;0
C18386;+1 519-992-0117;0
C18387;+1 204-857-1230;2
C18388;+1 579-932-2613;3
C18389;+1 604-448-2494;2
C18390;+1 204-354-2347;0
C18391;+1 306-432-9102;1
C18392;+1 579-505-7642;3
C18393;+1 343-940-8650;3
C18394;+1 204-472-7646;3
C18395;+1 403-577-3299;1
C18396;+1 204-774-0626;1
C18397;+1 306-295-5976;2
C18398;+1 709-308-8888;1
C18399;+1 250-999-2248;0
C18400;+1 250-591-4690;3
C18401;+1 249-931-3735;0
C18402;+1 204-381-0705;2
C18403;+1 249-922-0913;2
C18404;+1 204-664-9383;1
C18405;+1 204-638-1853;2
C18406;+1 204-999-0143;2
C18407;+1 250-864-5942;3
C18408;+1 236-405-4152;3
C18409;+1 236-773-9480;3
C18410;+1 403-914-1547;3
C18411;+1 289-795-7844;2
C18412;+1 343-715-9225;3
C18413;+1 306-360-6832;2
C18414;+1 204-639-3946;1
C18415;+1 250-575-6691;3
C18416;+1 204-428-7003;0
C18417;+1 249-302-4348;2
C18418;+1 365-475-0788;0
C18419;+1 204-336-0532;1
C18420;+1 204-541-2111;1
C18421;+1 236-572-1370;1
C18422;+1 365-588-0628;1
C18423;+1 506-428-9743;2
C18424;+1 365-873-6466;1
C18425;+1 306-596-4852;0
C18426;+1 365-817-3473;0
C18427;+1 226-419-0587;0
C18428;+1 450-405-1561;3
C18429;+1 226-594-2280;1
C18430;+1 343-322-7226;2
C18431;+1 587-204-6912;2
C18432;+1 226-627-5381;1
C18433;+1 343-759-6657;2
C18434;+1 226-212-8578;2
C18435;+1 613-327-2534;2
C18436;+1 450-274-7919;1
C18437;+1 548-618-2911;2
C18438;+1 306-984-7124;2
C18439;+1 437-254-5813;0
C18440;+1 226-229-2051;1
C18441;+1 613-311-0680;1
C18442;+1 250-999-4766;1
C18443;+1 367-911-7042;1
C18444;+1 365-628-3862;0
C18445;+1 289-723-2221;1
C18446;+1 226-686-8369;1
C18447;+1 204-615-4399;0
C18449;+1 403-955-8523;0
C18450;+1 416-774-7078;3
C18451;+1 431-536-4620;0
C18452;+1 306-404-2840;1
C18453;+1 403-525-0877;1
C18454;+1 289-797-8048;3
C18455;+1 204-920-7858;1
C18456;+1 226-943-8747;2
C18457;+1 204-900-7351;3
C18458;+1 226-614-3778;3
C18459;+1 343-575-3414;0
C18460;+1 250-210-4411;1
C18461;+1 403-874-6631;2
C18462;+1 367-449-8633;2
C18463;+1 367-579-1586;2
C18464;+1 514-992-1404;2
C18465;+1 236-336-2380;3
C18466;+1 403-249-7253;1
C18467;+1 204-733-9846;0
C18468;+1 236-723-6645;1
C18469;+1 204-919-6093;3
C18470;+1 204-940-0278;1
C18471;+1 418-414-8299;0
C18472;+1 204-504-4319;3
C18473;+1 639-401-6596;3
C18474;+1 236-278-7633;3
C18475;+1 450-875-6931;0
C18476;+1 250-618-7657;0
C18477;+1 418-720-4101;1
C18478;+1 365-829-6189;3
C18479;+1 514-704-3669;0
C18480;+1 367-471-9596;3
C18481;+1 343-957-8368;3
C18482;+1 226-502-7890;1
C18483;+1 204-336-1930;3
C18484;+1 250-556-1812;2
C18485;+1 514-333-9580;2
C18486;+1 249-440-1616;2
C18487;+1 343-247-5613;3
C18488;+1 902-766-2018;1
C18489;+1 204-562-5405;1
C18490;+1 506-382-3568;1
C18491;+1 204-836-7859;0
C18492;+1 250-790-5964;3
C18493;+1 236-410-8145;2
C18494;+1 306-245-6685;0
C18495;+1 249-650-1711;3
C18496;+1 226-279-3456;1
C18497;+1 365-297-8819;3
C18498;+1 365-236-5349;0
C18499;+1 204-583-9081;3
C18500;+1 289-748-6954;3
C18501;+1 709-627-1158;0
C18502;+1 519-535-1674;0
C18503;+1 365-992-9202;2
C18504;+1 236-982-3145;1
C18505;+1 343-368-8571;2
C18506;+1 289-841-8596;0
C18507;+1 403-550-9678;1
C18508;+1 403-646-7277;1
C18509;+1 450-355-8094;1
C18510;+1 450-337-7342;3
C18511;+1 250-373-7787;2
C18512;+1 905-674-5992;1
C18513;+1 306-734-8790;1
C18514;+1 403-835-6484;2
C18515;+1 250-772-3069;1
C18516;+1 289-978-4530;2
C18517;+1 343-588-3508;1
C18518;+1 249-500-0846;1
C18519;+1 236-336-6629;1
C18520;+1 367-539-8984;1
C18521;+1 403-238-0861;1
C18522;+1 306-200-3858;1
C18523;+1 250-738-1578;1
C18524;+1 343-445-9840;1
C18525;+1 249-300-4608;3
C18526;+1 343-250-9919;1
C18527;+1 289-635-7788;2
C18528;+1 204-377-3288;1
C18529;+1 236-988-2292;0
C18530;+1 672-951-3835;1
C18531;+1 514-317-0110;0
C18532;+1 514-445-1626;3
C18533;+1 306-742-5853;0
C18534;+1 902-209-4665;1
C18535;+1 613-950-4452;1
C18536;+1 249-476-3438;1
C18537;+1 367-932-7715;1
C18538;+1 343-357-0129;0
C18539;+1 226-931-0822;0
C18540;+1 613-619-7407;1
C18541;+1 236-425-8940;3
C18542;+1 306-923-0147;1
C18543;+1 306-382-2596;3
C18544;+1 403-985-9319;1
C18545;+1 250-689-8125;1
C18546;+1 236-594-1811;1
C18547;+1 236-727-8810;1
C18548;+1 343-551-6988;2
C18549;+1 204-268-0859;0
C18550;+1 249-940-1945;1
C18551;+1 579-428-0709;3
C18552;+1 236-817-1319;1
C18553;+1 343-416-2602;3
C18554;+1 343-587-7392;2
C18555;+1 249-914-0523;2
C18556;+1 782-978-4894;2
C18557;+1 450-881-3295;1
C18558;+1 236-735-7726;0
C18559;+1 450-685-1870;3
C18560;+1 365-975-3318;0
C18561;+1 204-744-8209;1
C18562;+1 506-441-5597;2
C18563;+1 306-607-3463;0
C18564;+1 204-255-2583;3
C18565;+1 249-359-8788;3
C18566;+1 548-686-1434;1
C18567;+1 250-777-7019;2
C18568;+1 506-532-2020;0
C18569;+1 639-795-7218;2
C18570;+1 343-537-4980;2
C18571;+1 604-621-7042;3
C18572;+1 416-491-1181;0
C18573;+1 519-540-0882;1
C18574;+1 306-607-8658;0
C18575;+1 343-358-1443;0
C18577;+1 204-986-6874;1
C18578;+1 204-931-9891;0
C18579;+1 250-847-2708;2
C18580;+1 506-671-2607;1
C18582;+1 365-301-3708;1
C18583;+1 204-228-3893;2
C18584;+1 403-812-4267;0
C18585;+1 367-773-3055;0
C18586;+1 778-636-8515;0
C18587;+1 519-542-1765;2
C18588;+1 343-470-9473;3
C18589;+1 236-658-3840;1
C18590;+1 289-376-8285;1
C18591;+1 403-596-4304;3
C18592;+1 226-819-9549;1
C18593;+1 579-366-4820;1
C18594;+1 204-464-4282;1
C18595;+1 367-687-9427;0
C18596;+1 365-643-8627;2
C18598;+1 226-270-1199;2
C18599;+1 306-754-9271;3
C18600;+1 204-201-3378;1
C18601;+1 604-889-3445;2
C18602;+1 204-814-7474;3
C18603;+1 204-439-2398;0
C18604;+1 343-943-5806;0
C18605;+1 204-200-9658;0
C18606;+1 639-222-7532;0
C18607;+1 365-725-3575;3
C18608;+1 343-969-7882;1
C18609;+1 367-638-4253;0
C18610;+1 418-569-8721;3
C18611;+1 403-649-4867;2
C18613;+1 236-930-7440;1
C18614;+1 204-852-2980;2
C18615;+1 343-396-1592;0
C18616;+1 249-424-0671;0
C18617;+1 204-644-1292;1
C18618;+1 204-872-2619;0
C18619;+1 418-956-8526;1
C18620;+1 403-741-4896;3
C18621;+1 204-239-3961;0
C18622;+1 604-554-8805;1
C18623;+1 226-310-4480;3
C18624;+1 902-239-5283;3
C18625;+1 403-676-2859;2
C18626;+1 343-937-6305;1
C18627;+1 226-932-0644;1
C18628;+1 226-578-1417;0
C18629;+1 204-224-9835;3
C18631;+1 289-996-1222;2
C18632;+1 807-917-6731;2
C18633;+1 250-652-9087;2
C18634;+1 249-702-3472;2
C18635;+1 365-836-2798;2
C18636;+1 418-312-5468;0
C18637;+1 250-786-5607;1
C18638;+1 204-398-9636;3
C18639;+1 226-971-2262;1
C18640;+1 236-431-8581;0
C18641;+1 604-967-4892;2
C18642;+1 226-663-8905;1
C18643;+1 343-326-4984;2
C18644;+1 226-824-7531;0
C18645;+1 204-745-6203;2
C18646;+1 226-567-1923;0
C18647;+1 613-882-0985;1
C18648;+1 289-288-8372;3
C18649;+1 905-514-6506;0
C18650;+1 204-945-3304;1
C18652;+1 226-430-2890;3
C18653;+1 289-231-0747;3
C18654;+1 343-425-8638;1
C18655;+1 343-960-3959;1
C18656;+1 226-394-8215;1
C18657;+1 506-401-7463;2
C18658;+1 249-823-7761;2
C18660;+1 236-954-8336;1
C18661;+1 438-809-0855;3
C18662;+1 236-841-1986;1
C18663;+1 236-238-9255;3
C18664;+1 204-606-2013;1
C18665;+1 343-310-2224;2
C18666;+1 403-384-1913;3
C18667;+1 306-733-3501;3
C18668;+1 343-243-9787;2
C18669;+1 403-290-3422;3
C18671;+1 367-529-7529;3
C18672;+1 431-807-4117;2
C18673;+1 249-988-5751;1
C18674;+1 416-961-1455;3
C18675;+1 250-276-6067;1
C18676;+1 343-240-4407;1
C18677;+1 204-820-9384;0
C18678;+1 236-842-1678;0
C18679;+1 204-867-2595;3
C18680;+1 204-711-4957;2
C18682;+1 343-844-5183;3
C18683;+1 438-558-6680;3
C18684;+1 343-781-3535;2
C18685;+1 306-209-1885;1
C18686;+1 236-742-1264;0
C18687;+1 289-954-0200;0
C18688;+1 306-319-4670;2
C18689;+1 204-409-8911;1
C18690;+1 204-377-2858;3
C18691;+1 306-512-0421;3
C18692;+1 204-580-3444;2
C18693;+1 289-416-1735;1
C18694;+1 416-789-0510;3
C18695;+1 306-329-8072;0
C18696;+1 902-229-4151;1
C18697;+1 236-750-0023;2
C18698;+1 204-307-4208;1
C18699;+1 647-397-9112;1
C18700;+1 306-552-6791;1
C18701;+1 343-525-9999;2
C18702;+1 236-811-9275;2
C18703;+1 416-394-3292;0
C18704;+1 431-425-8119;0
C18705;+1 709-466-0060;3
C18706;+1 204-260-2240;1
C18707;+1 226-869-3081;1
C18708;+1 365-476-1276;2
C18709;+1 236-256-8089;0
C18710;+1 249-462-4531;3
C18711;+1 289-209-4782;1
C18712;+1 236-462-6833;1
C18713;+1 438-758-8261;3
C18714;+1 250-816-7619;3
C18715;+1 204-880-2817;0
C18716;+1 506-210-1695;2
C18717;+1 343-423-0156;3
C18718;+1 236-510-7865;3
C18719;+1 204-669-1652;2
C18720;+1 236-266-9161;1
C18721;+1 403-417-4346;3
C18722;+1 226-232-7070;1
C18723;+1 226-612-6554;1
C18724;+1 204-645-6896;0
C18725;+1 289-587-8164;2
C18726;+1 519-534-2229;2
C18728;+1 867-426-7744;1
C18729;+1 403-592-8919;2
C18730;+1 365-896-6398;3
C18731;+1 306-490-5569;1
C18732;+1 250-378-4562;3
C18733;+1 226-351-6984;3
C18734;+1 343-815-7976;3
C18735;+1 343-846-0388;0
C18736;+1 226-666-8856;1
C18737;+1 306-248-4211;1
C18738;+1 204-994-9209;2
C18739;+1 204-670-6875;3
C18740;+1 639-940-5984;2
C18741;+1 226-853-6029;3
C18742;+1 250-470-4650;2
C18743;+1 367-448-4189;1
C18744;+1 226-274-6518;3
C18745;+1 416-723-5933;0
C18746;+1 514-828-1758;0
C18747;+1 236-921-3577;3
C18748;+1 416-646-4543;0
C18749;+1 343-778-1658;0
C18750;+1 343-664-9483;3
C18751;+1 204-359-2221;3
C18752;+1 236-283-0866;2
C18753;+1 367-756-1074;0
C18754;+1 250-222-3496;1
C18755;+1 306-468-2805;1
C18756;+1 204-947-1295;3
C18757;+1 226-591-6021;3
C18758;+1 204-310-9969;3
C18760;+1 902-368-3521;0
C18761;+1 250-826-1286;0
C18762;+1 367-897-0243;2
C18763;+1 204-495-3091;2
C18764;+1 365-455-8617;2
C18765;+1 450-589-9521;3
C18766;+1 204-978-8217;3
C18767;+1 306-244-6946;3
C18768;+1 581-548-7657;0
C18769;+1 506-563-1673;0
C18770;+1 403-586-5215;1
C18771;+1 306-285-8054;2
C18772;+1 289-828-2918;1
C18773;+1 365-239-0741;2
C18774;+1 403-947-8655;1
C18775;+1 204-246-7000;2
C18776;+1 343-241-8977;0
C18778;+1 289-258-9277;3
C18779;+1 236-469-1397;3
C18780;+1 250-748-8562;2
C18781;+1 226-518-3347;3
C18782;+1 226-637-4926;1
C18783;+1 250-513-0435;1
C18784;+1 343-498-4897;2
C18785;+1 343-845-9564;0
C18786;+1 204-709-5433;0
C18787;+1 613-556-3361;1
C18788;+1 514-531-4799;2
C18789;+1 343-919-8270;3
C18790;+1 250-278-1590;3
C18791;+1 416-522-2186;0
C18792;+1 306-831-0656;1
C18793;+1 367-984-9461;3
C18794;+1 204-425-5044;0
C18795;+1 343-286-6269;3
C18796;+1 204-761-3109;1
C18797;+1 367-354-2978;0
C18798;+1 639-300-2879;2
C18800;+1 548-469-0043;0
C18801;+1 236-314-1048;1
C18802;+1 705-756-6323;2
C18803;+1 249-214-0674;2
C18804;+1 506-975-4673;2
C18805;+1 403-501-0855;0
C18806;+1 204-684-2035;1
C18807;+1 204-461-2785;3
C18808;+1 403-791-9924;2
C18809;+1 367-485-4455;3
C18810;+1 204-818-4011;1
C18811;+1 289-272-5023;2
C18812;+1 226-258-7250;0
C18813;+1 226-784-5413;0
C18814;+1 306-564-6256;3
C18815;+1 343-837-6098;3
C18816;+1 450-572-4906;1
C18817;+1 450-552-0435;3
C18818;+1 204-519-7001;0
C18819;+1 416-890-2336;1
C18820;+1 807-542-8710;1
C18821;+1 250-237-4597;0
C18822;+1 639-911-7813;0
C18823;+1 416-200-7547;1
C18824;+1 204-340-1621;0
C18825;+1 514-257-3671;2
C18826;+1 418-449-8567;2
C18827;+1 306-423-7901;3
C18828;+1 306-896-8423;0
C18829;+1 519-977-5894;3
C18830;+1 403-338-2403;0
C18831;+1 204-511-8383;1
C18832;+1 367-901-9817;3
C18833;+1 416-672-4599;1
C18834;+1 204-873-4398;2
C18835;+1 289-861-4648;2
C18836;+1 306-846-0418;0
C18837;+1 418-770-6475;3
C18838;+1 204-326-9366;2
C18839;+1 403-258-3564;3
C18840;+1 204-891-9125;3
C18841;+1 226-726-5482;2
C18842;+1 204-871-2793;0
C18843;+1 365-822-4876;2
C18844;+1 450-381-5320;2
C18845;+1 306-282-8897;2
C18846;+1 581-367-5477;1
C18847;+1 204-387-5465;3
C18848;+1 450-729-7887;2
C18849;+1 250-848-5580;1
C18850;+1 250-581-0176;2
C18851;+1 506-864-4959;3
C18852;+1 367-784-8776;3
C18853;+1 367-995-1880;3
C18854;+1 204-220-6687;3
C18855;+1 236-542-2314;3
C18856;+1 306-987-5351;3
C18857;+1 343-478-2300;0
C18858;+1 250-822-4101;1
C18859;+1 236-388-2911;0
C18860;+1 343-870-8268;0
C18861;+1 367-794-9173;2
C18862;+1 236-808-1989;2
C18863;+1 306-672-3641;1
C18864;+1 506-892-2555;1
C18865;+1 306-451-4330;3
C18866;+1 418-355-2878;3
C18867;+1 249-759-8891;1
C18868;+1 236-987-1833;2
C18869;+1 367-901-6697;3
C18870;+1 418-218-7136;3
C18871;+1 249-877-8504;1
C18872;+1 548-923-8700;2
C18873;+1 514-983-5895;0
C18874;+1 343-910-0388;2
C18875;+1 365-582-8350;3
C18877;+1 306-836-5398;2
C18878;+1 343-635-7606;1
C18879;+1 204-356-8657;3
C18880;+1 604-647-8486;1
C18881;+1 306-841-0530;3
C18882;+1 204-644-7217;0
C18883;+1 306-378-2982;1
C18885;+1 365-496-7796;3
C18886;+1 204-276-8586;3
C18887;+1 306-745-7986;0
C18888;+1 204-332-5329;2
C18889;+1 403-302-8234;1
C18890;+1 306-660-5823;2
C18891;+1 343-629-7362;1
C18892;+1 226-750-2440;1
C18893;+1 438-377-9888;3
C18895;+1 403-387-9647;3
C18896;+1 343-539-5214;3
C18897;+1 905-966-5808;1
C18898;+1 226-332-3077;1
C18899;+1 418-822-2507;2
C18900;+1 604-332-7827;0
C18901;+1 226-472-5870;2
C18902;+1 343-809-9442;1
C18903;+1 416-736-7642;1
C18904;+1 343-625-9214;2
C18905;+1 581-566-5910;2
C18906;+1 506-376-5761;0
C18907;+1 236-814-1023;3
C18908;+1 249-888-5332;0
C18909;+1 819-605-2978;3
C18910;+1 250-474-7793;0
C18911;+1 306-471-7647;1
C18912;+1 450-454-3026;3
C18913;+1 204-715-8147;0
C18914;+1 289-880-6780;3
C18915;+1 204-468-6573;3
C18916;+1 250-272-8859;1
C18917;+1 226-226-7566;2
C18918;+1 519-748-1590;1
C18919;+1 438-595-7774;0
C18920;+1 365-685-4828;3
C18921;+1 365-807-4700;0
C18922;+1 204-938-8864;0
C18923;+1 343-384-7638;3
C18924;+1 226-562-1307;2
C18925;+1 204-807-1327;0
C18926;+1 289-970-4060;2
C18927;+1 226-582-9677;3
C18928;+1 403-876-7088;2
C18929;+1 226-536-7127;2
C18930;+1 289-231-0949;3
C18931;+1 367-818-2253;0
C18932;+1 204-896-1030;3
C18933;+1 343-317-1679;2
C18934;+1 226-964-0297;1
C18935;+1 250-434-7501;2
C18936;+1 403-735-8640;0
C18937;+1 431-728-6024;2
C18938;+1 403-856-0864;2
C18939;+1 437-218-1443;1
C18940;+1 226-388-2287;0
C18941;+1 249-784-2800;0
C18942;+1 403-852-6657;1
C18943;+1 204-238-7703;0
C18944;+1 204-308-8780;3
C18945;+1 306-249-7490;2
C18946;+1 250-317-8692;1
C18947;+1 604-884-8739;3
C18948;+1 306-263-1688;2
C18949;+1 604-669-9987;1
C18950;+1 403-410-8537;0
C18951;+1 204-863-8287;2
C18952;+1 226-472-4698;1
C18953;+1 418-253-4478;2
C18954;+1 204-735-5736;1
C18955;+1 250-868-0434;0
C18956;+1 343-202-3722;1
C18957;+1 249-416-1680;2
C18958;+1 250-611-8396;0
C18959;+1 250-753-3974;3
C18960;+1 450-748-0194;1
C18961;+1 506-628-4070;0
C18962;+1 204-833-6485;3
C18963;+1 343-796-6031;2
C18964;+1 306-759-9522;3
C18965;+1 289-499-2329;0
C18966;+1 249-294-3894;2
C18967;+1 367-506-5336;0
C18968;+1 343-824-3785;2
C18969;+1 204-729-3645;3
C18970;+1 365-294-4294;3
C18971;+1 250-796-1267;0
C18972;+1 819-532-2110;1
C18973;+1 343-437-7450;2
C18975;+1 250-323-1823;3
C18976;+1 306-259-2529;1
C18977;+1 204-813-9200;3
C18978;+1 250-338-8284;0
C18979;+1 639-717-2750;1
C18980;+1 226-816-7474;1
C18982;+1 367-929-9593;1
C18983;+1 204-553-2982;2
C18984;+1 236-463-7922;3
C18985;+1 226-936-1352;0
C18986;+1 289-632-0204;3
C18987;+1 365-357-8749;0
C18988;+1 367-412-2166;2
C18989;+1 236-632-5027;0
C18990;+1 226-311-8499;2
C18991;+1 365-753-8247;1
C18992;+1 416-323-3778;3
C18993;+1 506-595-4362;1
C18994;+1 250-808-9376;0
C18995;+1 236-640-6043;0
